Codigo;Descripcion Comprador
70201031013;3M DISCO SOFLEX FINO PLAST 4931F 12 BOLSA 30 UNID EX-2382F FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201030882;3M DISCO SOFLEX GRUESO PAPEL 4850C 38 BOLSA 30 UNID.EX-1981C FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201030924;3M DISCO SOFLEX GRUESO PAPEL 4851C 12 BOLSA 30 UNID EX-1982C FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201031005;3M DISCO SOFLEX GRUESO PLAST 4931C 12 BOLSA 30 UNID EX-2382C FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201031013;3M DISCO SOFLEX MEDIANO PLAST 4931M 12 BOLSA 30 UNID EX-2382M FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201031021;3M DISCO SOFLEX S.FINO PLAST 4931SF 12 BOLSA 30 UNID EX-2382SF FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201408419;3M FILTEK BULK FILL FLOW A3 X 2 JER. 2 GRS. CU FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201079111;3M FILTEK Z250 XT JERINGA A2 FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201079129;3M FILTEK Z250 XT JERINGA A3 FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201079137;3M FILTEK Z250 XT JERINGA A3.5 FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201057711;3M7020105771-VITREBOND PLUS CLICKER 10GRS
70201140426;ADHESIVO DENTAL FOTOPOLIMERIZABLE. SINGLEEBOND UNIVERSAL FRASCO DE 5 ML. APLICACIÓN EN UNA SOLA CAPA Y UN SOLO PASO, SIN SENSIBILIDAD POSTOPERATORIA ALTA RESISTENCIA DE UNIÓN A TODAS LAS SUPERFICIES MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA
70201144139;I-GEL ACIDO ORTOFOSFORICO PACK DE 4 UNIDADES 4,3 GR CU - MARCA:VARIOS- COD:BID301 UN VTO ENTREGA EN:4-5 DIAS HABILES
70201059907;JERINGA FILTEK Z350 XT TONO A3B 3M - MARCA:3M- COD:70201059907 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201059907;527776 FILTEK Z350XT SISTEMA DE RESTAURACION UNIVERSAL CON NANOTECNOLOGIA TONO A3B JERINGA 4GRS X CAJA REF: 7018A3B - CAJA POR 1 UNIDAD - ACCESORIOS MEDICOS - 3M DENTAL VENCIMIENTO 12-2025 MONTO MINIMO DE FACTURACIÓN 200.000.- NETO SE ADJUNTA FICHA TECNICA. DESPACHO 1 DÍA 24 HORAS GARANTIA 12 MESES EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA EL
70201059907;3M7020105990-COMPOSITE FILTEK Z350XT BODY A3B 4GRS
70201059907;ULTRADENT COMPOSITE FORMA A3B 4 GRS. FICHA ADJUNTA, ENTREGA EN 5 DIAS HABILES EN AGENCIA DE CORREOS DE CHILE VCTO 13 MESES .
70201140426;3M7020114042-ADHESIVO SINGLE BOND UNIVERSAL 5ML
70201030924;"DISCOS SOF-LEX DE CONTORNEADO Y PULIDO 1/2 GRANO GRUESO 4851C DISCOS SOF-LEX 1/2 GRUESO NUEVA PRESENTACIÓN BOLSA DE 30 UNIDADES MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA FECHA DE VENCIMIENTO INFORMADA EN ARCHIVO ADJUNTO FLETE INCLUIDO"""
70201030924;3M70201031005-DISCO SOF-LEX XT 12´´ 4931 GRUESO BOLSA 30 UNDS
70201030924;3M DISCO SOFLEX GRUESO PAPEL 4851C 12 BOLSA 30 UNID EX-1982C. FICHA ADJUNTA, ENTREGA EN 5 DIAS HABILES EN AGENCIA DE CORREOS DE CHILE VCTO 13 MESES .
70201030940;"DISCOS SOF-LEX DE CONTORNEADO Y PULIDO 1/2 GRANO FINO 4851F DISCOS SOF-LEX 1/2 FINO NUEVA PRESENTACIÓN BOLSA DE 30 UNIDADES MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA FECHA DE VENCIMIENTO INFORMADA EN ARCHIVO ADJUNTO FLETE INCLUIDO"""
70201030940;3M70201031005-DISCO SOF-LEX XT 12´´ 4931 GRUESO BOLSA 30 UNDS
70201030940;3M DISCO SOFLEX FINO PAPEL 4851F 12 BOLSA 30 UNID EX-1982F. FICHA ADJUNTA, ENTREGA EN 5 DIAS HABILES EN AGENCIA DE CORREOS DE CHILE VCTO 13 MESES .
70201030924;"DISCOS SOFLEX AZUL GRANDES 4851M DISCOS SOF-LEX 1/2 MEDIANO,NUEVA PRESENTACIÓN BOLSA DE 30 UNIDADES MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA FECHA DE VENCIMIENTO INFORMADA EN ARCHIVO ADJUNTO FLETE INCLUIDO"""
70201030924;3M70201031013-DISCO SOF-LEX XT 12´´ 4931 MEDIO BOLSA 30 UNDS
70201030924;3M DISCO SOFLEX MEDIANO PAPEL 4851M 12 BOLSA 30 UNID EX-1982M FICHA ADJUNTA, ENTREGA EN 5 DIAS HABILES EN AGENCIA DE CORREOS DE CHILE VCTO 13 MESES .
70201088260;FLUOR BARNIZ INDIVIDUAL: BARNIZ DE FLÚOR CON TCP (TRIFOSFATO DE CALCIO)- FÓRMULA QUE CONTIENE FLÚOR CALCIO Y COMPONENTES DE FOSFATO LOCALIZADOS EN FORMA NATURAL EN LA SALIVA.TRANSPARENTE. SABOR A MENTA. CONTENIDO: 100 DOSIS Y 100 BROCHAS DE APLICACIÓN CLINPRO WHITE VARNISH MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA FECHA VENCIMIENTO INFORMADA EN ARCHIVO ADJUNTO FLETE INCLUIDO
70201088260;527846 CLINPRO WHITE VARNISH BARNIZ CON FLUORURO DE SODIO AL 5% Y TCP 100 UNIDOSIS CON 100 PINCEL X CAJA REF: - CAJA POR 100 UNIDADES - INSUMOS - 3M DENTAL VENCIMIENTO 07-2026 MONTO MINIMO DE FACTURACIÓN 200.000.- NETO SE ADJUNTA FICHA TECNICA. DESPACHO 1 DÍA 24 HORAS GARANTIA 12 MESES EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN R
70201088260;3M7020108826-CLINPRO WHITE VARNISH 5% CJA 100 UNDS
70201088260;3M CLINPRO WHITE VARNISH 100 DOSIS MENTA CON TRI-CALCIO. FICHA ADJUNTA, ENTREGA EN 5 DIAS HABILES EN AGENCIA DE CORREOS DE CHILE VCTO 13 MESES .
70201026088;I-LINER IONOMERO-BASE JERINGA 2,5GR - MARCA:BARMERO- COD:BID318 UN VTO ENTREGA EN:4-5 D
70201026088;GE174-I-LINER IONOMERO BASE JERINGA 2.5GRS
70201057711;BASE CAVITARIA BASE CAVITARIA/LINER DE IONÓMERO DE VIDRIO MODIFICADO CON RESINA, FOTO POLIMERIZABLE. PRESENTACION EN CLICKER 10 GR MÁS BLOQUE DE MEZCLA GRANDE VITREBOND PLUS MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA FECHA DE VENCIMIENTO INFORMADA EN ARCHIVO ADJUNTO FLETE INCLUIDO
70201057711;7510 VITREBOND FOTOCURADO 3M - MARCA:3M- COD:XH002405419 UN VTO ENTREGA EN:4-5 DIAS HABILES
70201057711;3M VITREBOND PLUS CLICKER 10 GRS+ BLOCK MEZCLA. FICHA ADJUNTA, ENTREGA EN 5 DIAS HABILES EN AGENCIA DE CORREOS DE CHILE VCTO 13 MESES .
70201140426;ADHESIVO SINGLE BOND UNIVERSAL FRASCO 5ML 3M - MARCA:3M- COD:70201140426 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201140426;527829 SINGLE BOND ADHESIVO UNIVERSAL FRASCO 5ML X CAJA REF: 41269 - CAJA POR 1 UNIDAD - INSUMOS - 3M DENTAL VENCIMIENTO 12-2025 MONTO MINIMO DE FACTURACIÓN 200.000.- NETO SE ADJUNTA FICHA TECNICA. DESPACHO 1 DÍA 24 HORAS GARANTIA 12 MESES EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS PO
70201088260;CLINPRO WHITE VARNISH 100 UNIDOSIS CON 100 PINCELES 3M - MARCA:3M- COD:70201088260 KT VTO ENTREGA EN:10-15 DIAS HABILES
70201088260;527846 CLINPRO WHITE VARNISH BARNIZ CON FLUORURO DE SODIO AL 5% Y TCP 100 UNIDOSIS CON 100 PINCEL REF: - CAJA X 100 UNID. - 3M DENTAL - VCTO. 07-2026 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201088260;3M CLINPRO WHITE VARNISH 100 DOSIS MENTA CON TRI-CALCIO FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201408419;527811 FILTEK ONE BULK FILL SISTEMA DE RESTAURACION PARA POSTERIORES TONO A3 JERINGA 4GRS REF: 4868A3 - CAJA X 1 UNID. - 3M DENTAL - VCTO. 12-2025 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201408419;3M FILTEK ONE BULK FILL A3 FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201079111;FILTEK Z250 XT A2 3M - MARCA:3M- COD:70201079111 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201079111;527798 FILTEK Z250XT SISTEMA DE RESTAURACION UNIVERSAL CON TECNOLOGIA NANOHIBRIDA A2 JERINGA 3GRS REF: 1470A2 - CAJA X 1 UNID. - 3M DENTAL - VCTO. 12-2025 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201076067;527785 FILTEK Z350XT SISTEMA DE RESTAURACION UNIVERSAL CON NANOTECNOLOGIA TONO A3E JERINGA 4GRS REF: 7018A3E - CAJA X 1 UNID. - 3M DENTAL - VCTO. 12-2025 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201076067;ULTRADENT COMPOSITE FORMA A3E 4 GRS. FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201076059;JERINGA FILTEK Z350 XT TONO A2E 3M - MARCA:3M- COD:70201076059 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201076059;527784 FILTEK Z350XT SISTEMA DE RESTAURACION UNIVERSAL CON NANOTECNOLOGIA TONO A2E JERINGA 4GRS REF: 7018A2E - CAJA X 1 UNID. -3M DENTAVCTO. 12-2025 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201076059;ULTRADENT COMPOSITE FORMA A2E 4 GRS. FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201051979;JERINGA FILTEK P60 TONO A3 3M - MARCA:3M- COD:70201051979 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201051979;527816 FILTEK P60 SISTEMA DE RESTAURACION PARA POSTERIORES TONO A3 JERINGA 4GRS REF: 8100A3 - CAJA X 1 UNID. - 3M DENTAL - VCTO. 04-2026 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201051979;3M COMPOSITE FILTEK P60 JERINGA A3 8100 FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201059907;JERINGA FILTEK Z350 XT TONO A3B 3M - MARCA:3M- COD:70201059907 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201059907;527776 FILTEK Z350XT SISTEMA DE RESTAURACION UNIVERSAL CON NANOTECNOLOGIA TONO A3B JERINGA 4GRS REF: 7018A3B - CAJA X 1 UNID. - 3M DENTAL - VCTO. 06-2026 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201059907;ULTRADENT COMPOSITE FORMA A3B 4 GRS. FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201057711;527826 VITREBOND RESTAURADOR IONOMERO DE VIDRIO MODIFICADO CON RESINA REPUESTO LIQUIDO 5,5ML REF: 7512L - CAJA X 1 UNID.- 3M DENTAL - VCTO. 12-2025 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201057711;3M VITREBOND LIQUIDO 7512L 3M 5,5ML. FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201144139;I-GEL ACIDO ORTOFOSFORICO UNIDADES 4,3 GR - MARCA:VARIOS- COD:BID301U UN VTO ENTREGA EN:3-4 DIAS HABILES
70201143149;527820 KETAC MOLAR EASYMIX RESTAURADOR DE IONOMERO DE VIDRIO KIT, TONO A3 12,5GRS 8,5ML REF: 56633 - CAJA X 1 UNID. - 3M DENTAL - VCTO. 12-2025 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201143149;3M KETAC MOLAR 12,5 GRS.POLVO A3+8,5 ML. FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201026088;KIT VITREMER A3POLV.5GRS-LIQ.2,5-PRIM.2ML-GLAS.2ML 3M - MARCA:3M- COD:70201026088 KT VTO ENTREGA EN:10-15 DIAS HABILES
70201026088;527822 VITREMER RESTAURADOR DE IONOMERO DE VIDRIO MODIFICADO CON RESINA KIT REF: 3303A3 - CAJA X 1 KIT - 3M DENTAL - VCTO. 03-2026 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201026088;3M VITREMER A3 KIT RESTAURATIVO FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201121228;7510 VITREBOND FOTOCURADO 3M - MARCA:3M- COD:XH002405419 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201121228;527824 VITREBOND PLUS RESTAURADOR DE IONOMERO DE VIDRIO MODIFICADO CON RESINA FORMATO CLICKER 10GRS REF: 7571 - CAJA X 1 UNID. - 3M DENTAL - VCTO. 12-2025 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201121228;3M VITREBOND KIT 9GRS+5.5ML 7510 FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201056531;CLINPRO XT VARNISH 3M - MARCA:3M- COD:70201056531 KT VTO ENTREGA EN:10-15 DIAS HABILES
70201056531;527843 CLINPRO XT VARNISH BARNIZ CONTACTO PROLONGADO CLICKER 10GRS REF: 12248 - CAJA X 1 UNID. - 3M DENTAL - VCTO. 12-2025 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201413591;527839 SOF-LEX MANDRIL PARA DISCOS DE PULIDO REF: 1983RA - CAJA X 1 UNID. - 3M DENTAL - VCTO. 04-2027 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201413591;EVE MANDRIL PDISCOS SOFLEX FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70200452947;TDV HUINCHA PCOMP. MGRUESA 4MM X 100 FICHA ADJUNTA VCTO 13 MESES DESDE RECEPCION ENTREGA 3 DIAS HABILES
70201079137;FILTEK Z250 XT A3.5 3M - MARCA:3M- COD:70201079137 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201079137;527800 FILTEK Z250XT SISTEMA DE RESTAURACION UNIVERSAL CON TECNOLOGIA NANOHIBRIDA TONO A3.5 JERINGA 3GRS REF: 1470A3.5 - CAJA X 1 UNID. - 3M DENTAL - VCTO. 12-2027 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
70201079129;FILTEK Z250 XT A3 3M - MARCA:3M- COD:70201079129 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201079129;527799 FILTEK Z250XT SISTEMA DE RESTAURACION UNIVERSAL CON TECNOLOGIA NANOHIBRIDA TONO A3 JERINGA 3GRS REF: 1470A3 - CAJA X 1 UNID. - 3M DENTAL - VCTO. 12-2025 - SE ADJUNTA F. TECNICA - DESPACHO EN 1 DIA Y SIN COSTO ADICIONAL - MONTO MINIMO FACTUARCION 200.000 NETO - MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO MAYOR A 48 HORAS DARA SOLUCION A LOS POSIBLES REQUERIMIENTOS.
XA009216871;INSUMOS DENTALES KIT COMPOSITE
XA009216871;COTIZACIN 15001 - MARCA:- COD: VTO ENTREGA EN:5 DIAS
70201059907;COMPOSITE FILTEK Z350 TONO A3 BODY PRESENTACIÓN JERINGA DE 4GR CADA UNA COMPOSITE RESINA FOTO POLIMERIZACIÓN DISEÑADA PARA SER UTILIZADA EN RESTAURACIONES ANTERIORES Y POSTERIORES. RELLENO 100% NANOMÉTRICO VENCIMIENTO INFORMADO EN ARCHIVO ADJUNTO MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA FLETE INCLUIDO
70201026088;JERINGAS DE VIDRIO IONÓMERO DE FOTOCURADO PARA BASE CAVITARIA I-LINER JERINGA DE 2,5ML COMPÓMERO RADIOPACO, DE CURADO A LA LUZ, BASADO EN RESINAS COMPUESTAS MODIFICADAS CON POLIÁCIDO Y RELLENO DE IONÓMERO DE VIDRIO MARCA I-LINER SE ADJUNTA FICHA TÉCNICA FECHA DE VENCIMIENTO INFORMADA EN ARCHIVO ADJUNTO FLETE INCLUIDO
70201030932;3M DISCO SOFLEX MEDIANO PAPEL 4851M 12 BOLSA 30 UNID EX-1982M
70201030932;3M DISCO SOFLEX GRUESO PAPEL 4851C 12 BOLSA 30 UNID EX-1982C
70201079129;FILTEK Z250 XT A3 3M - MARCA:3M- COD:70201079129 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201079129;527804 FILTEK Z250 SISTEMA DE RESTAURACION UNIVERSAL CON TECNOLOGIA NANOHIBRIDA TONO A3 JERINGA 4GRS X CAJA REF: 1370A3 - CAJA POR 1 UNIDAD - INSUMOS - MARCA: 3M DENTAL - DESPACHO EN 48 HORAS. EL DESPACHO NO TIENE COSTO ADICIONAL. FECHA VENCIMIENTO 01-2025. MONTO MINIMO DESPACHO 200.000. OPINIÓN DEL REFERENTE TECNICO: PRODUCTO DE CALIDAD
70201140426;ADHESIVO SINGLE BOND UNIVERSAL FRASCO 3ML 3M - MARCA:3M- COD:70201139303 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201140426;527829 SINGLE BOND ADHESIVO UNIVERSAL FRASCO 5ML X CAJA REF: 41269 - CAJA POR 1 UNIDAD - INSUMOS - MARCA: 3M DENTAL. DESPACHO EN 48 HORAS. EL DESPACHO NO TIENE COSTO ADICIONAL. FECHA VENCIMIENTO 04-2025. MONTO MINIMO DESPACHO 200.000. OPINIÓN DEL REFERENTE TECNICO: PRODUCTO DE CALIDAD
70201140426;3M ADHESIVO SINGLE BOND UNIVERSAL FRASCO 3ML.
70201144139;I-GEL ACIDO ORTOFOSFORICO UNIDADES 4,3 GR - MARCA:VARIOS- COD:BID301U UN VTO ENTREGA EN:4-5 DIAS HABILES
70201144139;527832 SCOTCHBOND UNIVERSAL GEL GRABADOR DE ACIDO FOSFORICO 2 JERINGAS 3ML X CAJA REF: 41263 - CAJA POR 2 JERINGAS - INSUMOS - MARCA: 3M DENTAL - COD-SCFHM. DESPACHO EN 48 HORAS. EL DESPACHO NO TIENE COSTO ADICIONAL. FECHA VENCIMIENTO 01-2025. MONTO MINIMO DESPACHO 200.000. OPINIÓN DEL REFERENTE TECNICO: PRODUCTO DE CALIDAD
70201088260;CLINPRO WHITE VARNISH 100 UNIDOSIS CON 100 PINCELES 3M - MARCA:3M- COD:70201088260 KT VTO ENTREGA EN:10-15 DIAS HABILES
70201088260;527846 CLINPRO WHITE VARNISH BARNIZ CON FLUORURO DE SODIO AL 5% Y TCP 100 UNIDOSIS CON 100 PINCEL X CAJA REF: - CAJA POR 100 UNIDADES - INSUMOS - MARCA: 3M DENTAL - DESPACHO EN 48 HORAS. EL DESPACHO NO TIENE COSTO ADICIONAL. FECHA VENCIMIENTO 07-2026. MONTO MINIMO DESPACHO 200.000. OPINIÓN DEL REFERENTE TECNICO: PRODUCTO DE CALIDAD
70201088260;3M CLINPRO WHITE VARNISH 100 DOSIS MENTA CON TRI-CALCIO
UU009805928;76973 ELIPAR DEEPCURE-L 100V-240V INT 3M - MARCA:3M- COD:UU009805928 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201139303;ADHESIVO DENTAL FOTOPOLIMERIZABLE. SINGLEEBOND UNIVERSAL FRASCO DE 3 ML. APLICACIÓN EN UNA SOLA CAPA Y UN SOLO PASO, SIN SENSIBILIDAD POSTOPERATORIA ALTA RESISTENCIA DE UNIÓN A TODAS LAS SUPERFICIES MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA
70201057711;BASE CAVITARIA BASE CAVITARIA/LINER DE IONÓMERO DE VIDRIO MODIFICADO CON RESINA, FOTO POLIMERIZABLE. PRESENTACION EN CLICKER 10 GR MÁS BLOQUE DE MEZCLA GRANDE VITREBOND PLUS MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA FECHA DE VENCIMIENTO INFORMADA EN ARCHIVO ADJUNTO FLETE INCLUIDO
70201059907;COMPOSITE FILTEK Z350 TONO A3 BODY PRESENTACIÓN JERINGA DE 4GR CADA UNA COMPOSITE RESINA FOTO POLIMERIZACIÓN DISEÑADA PARA SER UTILIZADA EN RESTAURACIONES ANTERIORES Y POSTERIORES. RELLENO 100% NANOMÉTRICO VENCIMIENTO INFORMADA EN ARCHIVO ADJUNTO MARCA 3M ESPE PROCEDENCIA USA SE ADJUNTA FICHA TÉCNICA FLETE INCLUIDO
70201026088;3M VITREMER A3 KIT RESTAURATIVO FICHA ADJUNTA ENTREGA 3 DIAS HABILES VCTO 13 MESES DESDE RECEPCION
70201057711;7510 VITREBOND FOTOCURADO 3M - MARCA:3M- COD:XH002405419 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201057711;3M VITREBOND KIT 9GRS+5.5ML 7510 FICHA ADJUNTA ENTREGA 3 DIAS HABILES VCTO 13 MESES DESDE RECEPCION
70201143149;527820 KETAC MOLAR EASYMIX RESTAURADOR DE IONOMERO DE VIDRIO KIT, TONO A3 12,5GRS 8,5ML X CAJA REF: 56633 - CAJA POR 1 UNIDAD - INSUMOS - 3M DENTAL VENCIMIENTO 12-2025 MONTO MINIMO DE FACTURACIÓN 200.000.- NETO SE ADJUNTA FICHA TECNICA. DESPACHO 2 DÍA 48 HORAS GARANTIA 12 MESES EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA EL QUE EN UN RANGO NO
70201143149;3M KETAC MOLAR 12,5 GRS.POLVO A3+8,5 ML. FICHA ADJUNTA ENTREGA 3 DIAS HABILES VCTO 13 MESES DESDE RECEPCION
70201059907;JERINGA FILTEK Z350 XT TONO A3B 3M - MARCA:3M- COD:70201059907 UN VTO ENTREGA EN:10-15 DIAS HABILES
70201059907;527776 FILTEK Z350XT SISTEMA DE RESTAURACION UNIVERSAL CON NANOTECNOLOGIA TONO A3B JERINGA 4GRS X CAJA REF: 7018A3B - CAJA POR 1 UNIDAD - ACCESORIOS MEDICOS - 3M DENTAL VENCIMIENTO 12-2025 MONTO MINIMO DE FACTURACIÓN 200.000.- NETO SE ADJUNTA FICHA TECNICA. DESPACHO 2 DÍA 48 HORAS GARANTIA 12 MESES EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA EL
